n,A,A',pattern,base_d,new_D,ratio
4,1 2 3 4,2 4 3 1,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,2 4 3 1,NestedInterleave1_vs_2,2,8,2.000
4,1 2 3 4,2 4 3 1,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,5,1.250
4,1 2 3 4,2 4 3 1,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 3 4,2 4 3 1,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 3 4,2 4 1 3,A_vs_A',2,2,0.500
4,1 2 3 4,2 4 1 3,AR_vs_A'R,2,2,0.500
4,1 2 3 4,2 4 1 3,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 3 4,2 4 1 3,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,2 4 1 3,NestedInterleave1_vs_2,2,9,2.250
4,1 2 3 4,2 4 1 3,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,5,1.250
4,1 2 3 4,2 4 1 3,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 3 4,2 4 1 3,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 3 4,3 2 1 4,A_vs_A',2,2,0.500
4,1 2 3 4,3 2 1 4,AR_vs_A'R,2,2,0.500
4,1 2 3 4,3 2 1 4,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 3 4,3 2 1 4,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,3 2 1 4,NestedInterleave1_vs_2,2,8,2.000
4,1 2 3 4,3 2 1 4,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,4,1.000
4,1 2 3 4,3 2 1 4,MirrorConcat1(A|revA')_vs_2(revA|A'),2,6,1.500
4,1 2 3 4,3 2 1 4,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,6,1.500
4,1 2 3 4,3 2 4 1,A_vs_A',2,2,0.500
4,1 2 3 4,3 2 4 1,AR_vs_A'R,2,2,0.500
4,1 2 3 4,3 2 4 1,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 3 4,3 2 4 1,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,3 2 4 1,NestedInterleave1_vs_2,2,8,2.000
4,1 2 3 4,3 2 4 1,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,5,1.250
4,1 2 3 4,3 2 4 1,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 3 4,3 2 4 1,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,6,1.500
4,1 2 3 4,3 1 2 4,A_vs_A',1,1,0.500
4,1 2 3 4,3 1 2 4,AR_vs_A'R,1,1,0.500
4,1 2 3 4,3 1 2 4,Interleave(A,A')_vs_Interleave(A',A),1,4,2.000
4,1 2 3 4,3 1 2 4,Interleave(A,A')_vs_Concat(A,A'),1,4,2.000
4,1 2 3 4,3 1 2 4,NestedInterleave1_vs_2,1,8,4.000
4,1 2 3 4,3 1 2 4,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),1,4,2.000
4,1 2 3 4,3 1 2 4,MirrorConcat1(A|revA')_vs_2(revA|A'),1,5,2.500
4,1 2 3 4,3 1 2 4,MirrorConcat2(A'|revA)_vs_2(revA'|A),1,5,2.500
4,1 2 3 4,3 1 4 2,A_vs_A',2,2,0.500
4,1 2 3 4,3 1 4 2,AR_vs_A'R,2,2,0.500
4,1 2 3 4,3 1 4 2,Interleave(A,A')_vs_Interleave(A',A),2,4,1.000
4,1 2 3 4,3 1 4 2,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,3 1 4 2,NestedInterleave1_vs_2,2,8,2.000
4,1 2 3 4,3 1 4 2,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,4,1.000
4,1 2 3 4,3 1 4 2,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 3 4,3 1 4 2,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 3 4,3 4 1 2,A_vs_A',2,2,0.500
4,1 2 3 4,3 4 1 2,AR_vs_A'R,2,2,0.500
4,1 2 3 4,3 4 1 2,Interleave(A,A')_vs_Interleave(A',A),2,4,1.000
4,1 2 3 4,3 4 1 2,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,3 4 1 2,NestedInterleave1_vs_2,2,9,2.250
4,1 2 3 4,3 4 1 2,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,4,1.000
4,1 2 3 4,3 4 1 2,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 3 4,3 4 1 2,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 3 4,3 4 2 1,A_vs_A',2,2,0.500
4,1 2 3 4,3 4 2 1,AR_vs_A'R,2,2,0.500
4,1 2 3 4,3 4 2 1,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 3 4,3 4 2 1,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,3 4 2 1,NestedInterleave1_vs_2,2,8,2.000
4,1 2 3 4,3 4 2 1,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,5,1.250
4,1 2 3 4,3 4 2 1,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 3 4,3 4 2 1,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,6,1.500
4,1 2 3 4,4 2 3 1,A_vs_A',2,2,0.500
4,1 2 3 4,4 2 3 1,AR_vs_A'R,2,2,0.500
4,1 2 3 4,4 2 3 1,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 3 4,4 2 3 1,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,4 2 3 1,NestedInterleave1_vs_2,2,8,2.000
4,1 2 3 4,4 2 3 1,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,5,1.250
4,1 2 3 4,4 2 3 1,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 3 4,4 2 3 1,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 3 4,4 2 1 3,A_vs_A',2,2,0.500
4,1 2 3 4,4 2 1 3,AR_vs_A'R,2,2,0.500
4,1 2 3 4,4 2 1 3,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 3 4,4 2 1 3,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,4 2 1 3,NestedInterleave1_vs_2,2,9,2.250
4,1 2 3 4,4 2 1 3,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,4,1.000
4,1 2 3 4,4 2 1 3,MirrorConcat1(A|revA')_vs_2(revA|A'),2,6,1.500
4,1 2 3 4,4 2 1 3,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 3 4,4 3 2 1,A_vs_A',3,3,0.500
4,1 2 3 4,4 3 2 1,AR_vs_A'R,3,3,0.500
4,1 2 3 4,4 3 2 1,Interleave(A,A')_vs_Interleave(A',A),3,5,0.833
4,1 2 3 4,4 3 2 1,Interleave(A,A')_vs_Concat(A,A'),3,4,0.667
4,1 2 3 4,4 3 2 1,NestedInterleave1_vs_2,3,9,1.500
4,1 2 3 4,4 3 2 1,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),3,5,0.833
4,1 2 3 4,4 3 2 1,MirrorConcat1(A|revA')_vs_2(revA|A'),3,6,1.000
4,1 2 3 4,4 3 2 1,MirrorConcat2(A'|revA)_vs_2(revA'|A),3,6,1.000
4,1 2 3 4,4 3 1 2,A_vs_A',2,2,0.500
4,1 2 3 4,4 3 1 2,AR_vs_A'R,2,2,0.500
4,1 2 3 4,4 3 1 2,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 3 4,4 3 1 2,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,4 3 1 2,NestedInterleave1_vs_2,2,9,2.250
4,1 2 3 4,4 3 1 2,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,4,1.000
4,1 2 3 4,4 3 1 2,MirrorConcat1(A|revA')_vs_2(revA|A'),2,6,1.500
4,1 2 3 4,4 3 1 2,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 3 4,4 1 3 2,A_vs_A',2,2,0.500
4,1 2 3 4,4 1 3 2,AR_vs_A'R,2,2,0.500
4,1 2 3 4,4 1 3 2,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 3 4,4 1 3 2,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 3 4,4 1 3 2,NestedInterleave1_vs_2,2,8,2.000
4,1 2 3 4,4 1 3 2,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,4,1.000
4,1 2 3 4,4 1 3 2,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 3 4,4 1 3 2,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 3 4,4 1 2 3,A_vs_A',1,1,0.500
4,1 2 3 4,4 1 2 3,AR_vs_A'R,1,1,0.500
4,1 2 3 4,4 1 2 3,Interleave(A,A')_vs_Interleave(A',A),1,4,2.000
4,1 2 3 4,4 1 2 3,Interleave(A,A')_vs_Concat(A,A'),1,4,2.000
4,1 2 3 4,4 1 2 3,NestedInterleave1_vs_2,1,8,4.000
4,1 2 3 4,4 1 2 3,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),1,4,2.000
4,1 2 3 4,4 1 2 3,MirrorConcat1(A|revA')_vs_2(revA|A'),1,5,2.500
4,1 2 3 4,4 1 2 3,MirrorConcat2(A'|revA)_vs_2(revA'|A),1,4,2.000
4,1 2 4 3,1 2 3 4,A_vs_A',1,1,0.500
4,1 2 4 3,1 2 3 4,AR_vs_A'R,1,1,0.500
4,1 2 4 3,1 2 3 4,Interleave(A,A')_vs_Interleave(A',A),1,4,2.000
4,1 2 4 3,1 2 3 4,Interleave(A,A')_vs_Concat(A,A'),1,4,2.000
4,1 2 4 3,1 2 3 4,NestedInterleave1_vs_2,1,9,4.500
4,1 2 4 3,1 2 3 4,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),1,5,2.500
4,1 2 4 3,1 2 3 4,MirrorConcat1(A|revA')_vs_2(revA|A'),1,4,2.000
4,1 2 4 3,1 2 3 4,MirrorConcat2(A'|revA)_vs_2(revA'|A),1,4,2.000
4,1 2 4 3,1 3 2 4,A_vs_A',1,1,0.500
4,1 2 4 3,1 3 2 4,AR_vs_A'R,1,1,0.500
4,1 2 4 3,1 3 2 4,Interleave(A,A')_vs_Interleave(A',A),1,4,2.000
4,1 2 4 3,1 3 2 4,Interleave(A,A')_vs_Concat(A,A'),1,4,2.000
4,1 2 4 3,1 3 2 4,NestedInterleave1_vs_2,1,8,4.000
4,1 2 4 3,1 3 2 4,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),1,5,2.500
4,1 2 4 3,1 3 2 4,MirrorConcat1(A|revA')_vs_2(revA|A'),1,5,2.500
4,1 2 4 3,1 3 2 4,MirrorConcat2(A'|revA)_vs_2(revA'|A),1,4,2.000
4,1 2 4 3,1 3 4 2,A_vs_A',2,2,0.500
4,1 2 4 3,1 3 4 2,AR_vs_A'R,2,2,0.500
4,1 2 4 3,1 3 4 2,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 4 3,1 3 4 2,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 4 3,1 3 4 2,NestedInterleave1_vs_2,2,8,2.000
4,1 2 4 3,1 3 4 2,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,5,1.250
4,1 2 4 3,1 3 4 2,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 4 3,1 3 4 2,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 4 3,1 4 3 2,A_vs_A',1,1,0.500
4,1 2 4 3,1 4 3 2,AR_vs_A'R,1,1,0.500
4,1 2 4 3,1 4 3 2,Interleave(A,A')_vs_Interleave(A',A),1,5,2.500
4,1 2 4 3,1 4 3 2,Interleave(A,A')_vs_Concat(A,A'),1,4,2.000
4,1 2 4 3,1 4 3 2,NestedInterleave1_vs_2,1,8,4.000
4,1 2 4 3,1 4 3 2,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),1,5,2.500
4,1 2 4 3,1 4 3 2,MirrorConcat1(A|revA')_vs_2(revA|A'),1,4,2.000
4,1 2 4 3,1 4 3 2,MirrorConcat2(A'|revA)_vs_2(revA'|A),1,5,2.500
4,1 2 4 3,1 4 2 3,A_vs_A',1,1,0.500
4,1 2 4 3,1 4 2 3,AR_vs_A'R,1,1,0.500
4,1 2 4 3,1 4 2 3,Interleave(A,A')_vs_Interleave(A',A),1,4,2.000
4,1 2 4 3,1 4 2 3,Interleave(A,A')_vs_Concat(A,A'),1,4,2.000
4,1 2 4 3,1 4 2 3,NestedInterleave1_vs_2,1,8,4.000
4,1 2 4 3,1 4 2 3,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),1,5,2.500
4,1 2 4 3,1 4 2 3,MirrorConcat1(A|revA')_vs_2(revA|A'),1,5,2.500
4,1 2 4 3,1 4 2 3,MirrorConcat2(A'|revA)_vs_2(revA'|A),1,5,2.500
4,1 2 4 3,2 1 3 4,A_vs_A',2,2,0.500
4,1 2 4 3,2 1 3 4,AR_vs_A'R,2,2,0.500
4,1 2 4 3,2 1 3 4,Interleave(A,A')_vs_Interleave(A',A),2,4,1.000
4,1 2 4 3,2 1 3 4,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 4 3,2 1 3 4,NestedInterleave1_vs_2,2,8,2.000
4,1 2 4 3,2 1 3 4,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,5,1.250
4,1 2 4 3,2 1 3 4,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 4 3,2 1 3 4,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 4 3,2 1 4 3,A_vs_A',1,1,0.500
4,1 2 4 3,2 1 4 3,AR_vs_A'R,1,1,0.500
4,1 2 4 3,2 1 4 3,Interleave(A,A')_vs_Interleave(A',A),1,4,2.000
4,1 2 4 3,2 1 4 3,Interleave(A,A')_vs_Concat(A,A'),1,4,2.000
4,1 2 4 3,2 1 4 3,NestedInterleave1_vs_2,1,8,4.000
4,1 2 4 3,2 1 4 3,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),1,5,2.500
4,1 2 4 3,2 1 4 3,MirrorConcat1(A|revA')_vs_2(revA|A'),1,5,2.500
4,1 2 4 3,2 1 4 3,MirrorConcat2(A'|revA)_vs_2(revA'|A),1,5,2.500
4,1 2 4 3,2 3 1 4,A_vs_A',2,2,0.500
4,1 2 4 3,2 3 1 4,AR_vs_A'R,2,2,0.500
4,1 2 4 3,2 3 1 4,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 4 3,2 3 1 4,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 4 3,2 3 1 4,NestedInterleave1_vs_2,2,9,2.250
4,1 2 4 3,2 3 1 4,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,5,1.250
4,1 2 4 3,2 3 1 4,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 4 3,2 3 1 4,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 4 3,2 3 4 1,A_vs_A',2,2,0.500
4,1 2 4 3,2 3 4 1,AR_vs_A'R,2,2,0.500
4,1 2 4 3,2 3 4 1,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 4 3,2 3 4 1,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 4 3,2 3 4 1,NestedInterleave1_vs_2,2,8,2.000
4,1 2 4 3,2 3 4 1,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,5,1.250
4,1 2 4 3,2 3 4 1,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 4 3,2 3 4 1,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 4 3,2 4 3 1,A_vs_A',1,1,0.500
4,1 2 4 3,2 4 3 1,AR_vs_A'R,1,1,0.500
4,1 2 4 3,2 4 3 1,Interleave(A,A')_vs_Interleave(A',A),1,5,2.500
4,1 2 4 3,2 4 3 1,Interleave(A,A')_vs_Concat(A,A'),1,4,2.000
4,1 2 4 3,2 4 3 1,NestedInterleave1_vs_2,1,8,4.000
4,1 2 4 3,2 4 3 1,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),1,4,2.000
4,1 2 4 3,2 4 3 1,MirrorConcat1(A|revA')_vs_2(revA|A'),1,4,2.000
4,1 2 4 3,2 4 3 1,MirrorConcat2(A'|revA)_vs_2(revA'|A),1,5,2.500
4,1 2 4 3,2 4 1 3,A_vs_A',1,1,0.500
4,1 2 4 3,2 4 1 3,AR_vs_A'R,1,1,0.500
4,1 2 4 3,2 4 1 3,Interleave(A,A')_vs_Interleave(A',A),1,5,2.500
4,1 2 4 3,2 4 1 3,Interleave(A,A')_vs_Concat(A,A'),1,4,2.000
4,1 2 4 3,2 4 1 3,NestedInterleave1_vs_2,1,8,4.000
4,1 2 4 3,2 4 1 3,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),1,4,2.000
4,1 2 4 3,2 4 1 3,MirrorConcat1(A|revA')_vs_2(revA|A'),1,5,2.500
4,1 2 4 3,2 4 1 3,MirrorConcat2(A'|revA)_vs_2(revA'|A),1,5,2.500
4,1 2 4 3,3 2 1 4,A_vs_A',2,2,0.500
4,1 2 4 3,3 2 1 4,AR_vs_A'R,2,2,0.500
4,1 2 4 3,3 2 1 4,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 4 3,3 2 1 4,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 4 3,3 2 1 4,NestedInterleave1_vs_2,2,9,2.250
4,1 2 4 3,3 2 1 4,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,4,1.000
4,1 2 4 3,3 2 1 4,MirrorConcat1(A|revA')_vs_2(revA|A'),2,6,1.500
4,1 2 4 3,3 2 1 4,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 4 3,3 2 4 1,A_vs_A',2,2,0.500
4,1 2 4 3,3 2 4 1,AR_vs_A'R,2,2,0.500
4,1 2 4 3,3 2 4 1,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 4 3,3 2 4 1,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 4 3,3 2 4 1,NestedInterleave1_vs_2,2,8,2.000
4,1 2 4 3,3 2 4 1,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,5,1.250
4,1 2 4 3,3 2 4 1,MirrorConcat1(A|revA')_vs_2(revA|A'),2,5,1.250
4,1 2 4 3,3 2 4 1,MirrorConcat2(A'|revA)_vs_2(revA'|A),2,5,1.250
4,1 2 4 3,3 1 2 4,A_vs_A',1,1,0.500
4,1 2 4 3,3 1 2 4,AR_vs_A'R,1,1,0.500
4,1 2 4 3,3 1 2 4,Interleave(A,A')_vs_Interleave(A',A),1,4,2.000
4,1 2 4 3,3 1 2 4,Interleave(A,A')_vs_Concat(A,A'),1,4,2.000
4,1 2 4 3,3 1 2 4,NestedInterleave1_vs_2,1,8,4.000
4,1 2 4 3,3 1 2 4,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),1,4,2.000
4,1 2 4 3,3 1 2 4,MirrorConcat1(A|revA')_vs_2(revA|A'),1,5,2.500
4,1 2 4 3,3 1 2 4,MirrorConcat2(A'|revA)_vs_2(revA'|A),1,4,2.000
4,1 2 4 3,3 1 4 2,A_vs_A',2,2,0.500
4,1 2 4 3,3 1 4 2,AR_vs_A'R,2,2,0.500
4,1 2 4 3,3 1 4 2,Interleave(A,A')_vs_Interleave(A',A),2,5,1.250
4,1 2 4 3,3 1 4 2,Interleave(A,A')_vs_Concat(A,A'),2,4,1.000
4,1 2 4 3,3 1 4 2,NestedInterleave1_vs_2,2,8,2.000
4,1 2 4 3,3 1 4 2,Interleave(A,rotate(A',1))_vs_Interleave(rotate(A',1),A),2,4,1.000
